Glazed Doors,0.45,0.23,0.17,,
"Skylights | Glass, curb mounted",0.58,0.25,0.49,5% maximum of roof area.,
"Skylights | Glass, deck mounted",0.46,0.25,0.49,5% maximum of roof area.,
"Skylights | Plastic, curb mounted",0.88,NR,0.64,5% maximum of roof area.,
Skylights | Tubular Daylighting Devices (TDDs),0.88,NR,0.64,5% maximum of roof area.,
,,,,,
table: Heat Rejection Parameters | Climate Zone 1,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,20.01,Design OATwb,,,
cw_design_temp,22.33,CW design temperature / ECWT,,,
cw_approach,5.56,approach," = MIN(29.44, design_temp + 5.56) - design_temp",,
,,,,,
table: Heat Rejection Parameters | Climate Zone 2,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,22.11,Design OATwb,,,
cw_design_temp,27.67,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 3,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,20.01,Design OATwb,,,
cw_design_temp,25.17,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 4,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,22.61,Design OATwb,,,
cw_design_temp,28.17,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 5,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,20.22,Design OATwb,,,
cw_design_temp,25.78,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 6,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,23.78,Design OATwb,,,
cw_design_temp,29.33,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 7,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,21.22,Design OATwb,,,
cw_design_temp,26.78,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 8,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,21.5,Design OATwb,,,
cw_design_temp,27.06,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 9,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,23.72,Design OATwb,,,
cw_design_temp,29.28,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 10,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,21.61,Design OATwb,,,
cw_design_temp,27.17,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 11,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,22.61,Design OATwb,,,
cw_design_temp,28.17,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 11,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,22.61,Design OATwb,,,
cw_design_temp,28.17,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 12,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,22.11,Design OATwb,,,
cw_design_temp,27.67,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 13,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,22,Design OATwb,,,
cw_design_temp,27.56,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 14,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,20.89,Design OATwb,,,
cw_design_temp,26.44,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 15,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,24.11,Design OATwb,,,
cw_design_temp,29.44,CW design temperature / ECWT,,,
cw_approach,5.33,approach,,,
,,,,,
table: Heat Rejection Parameters | Climate Zone 16,,,,,
parameter,value,Notes,,,
cw_wetbulb_design,20.01,Design OATwb,,,
cw_design_temp,21.67,CW design temperature / ECWT,,,
cw_approach,5.56,approach,,,
,,,,,
table: Lighting Power Density,,,,,
space,LPD,FuncType,,,
auditorium,1.5,Auditorium Area,,,
auto,0.9,Auto Repair Area,,,
classroom_class,1.2,"Classrooms, Lecture, Training, Vocational Areas",,,
classroom_shop,1.2,"Classrooms, Lecture, Training, Vocational Areas",,,
computer,0.8,Computer Room,,,
conference,1.4,"Convention, Conference, Multipurpose and Meeting Center Areas",,,
corridor,0.6,"Corridors, Restrooms, Stairs, and Support Areas",,,
dining_fine,1.1,Dining Area,,,
dining_fast,1.1,Dining Area,,,
grocery,1.2,"Retail Merchandise Sales, Wholesale Showroom",,,
guestroom,0.5,*Non-Regulated Lighting - CBECC-Com estimate,,,
gym,1,Exercise Room,,,
health_operating,1.2,Medical and Clinical Care,,,
health_patient,1.2,Medical and Clinical Care,,,
industrial_high,1,"General Commercial and Industrial Work Areas, High Bay",,,
industrial_low,0.9,"General Commercial and Industrial Work Areas, Low Bay",,,
kitchen,1.6,"Kitchen, Commercial Food Preparation",,,
lab,1.4,"Laboratory, Scientific",,,
laundry,0.9,Laundry,,,
lobby,1.5,"Lobby, Main Entry",,,
mech,0.7,1,,,
office_large,0.75,Office (Greater than 250 square feet in floor area),,,
office_small,1,Office (250 square feet in floor area or less),,,
office_open,0.75,Office (Greater than 250 square feet in floor area),,,
plenum,0,*Non-Regulated Lighting - CBECC-Com estimate,,,
restroom,0.6,"Corridors, Restrooms, Stairs, and Support Areas",,,
retail_sales,1.2,"Retail Merchandise Sales, Wholesale Showroom",,,
storage_refrig,0.7,Commercial and Industrial Storage Areas (refrigerated),,,
storage_warehouse,0.6,Commercial and Industrial Storage Areas (conditioned or unconditioned),,,
,,,,,
table:   Economizer Setpoints,,,,,
Climate Zone,Fixed Drybulb,Differential Dry-bulb,,,
1,75,0,,,
2,73,2,,,
3,75,0,,,
4,73,2,,,
5,75,0,,,
6,71,4,,,
7,69,6,,,
8,71,4,,,
9,71,4,,,
10,73,2,,,
11,75,0,,,
12,75,0,,,
13,75,0,,,
14,75,0,,,
15,75,0,,,
16,75,0,,,
