title: DEER Res prototype values ,,,,
# CZ1-CZ16: 1985,,,,
# Residential Prototype Building Models Key Characteristics Values from RASS and MassControl3 ,,,,
"# Internal Loads values are estimated, needs further verification or collected from other sources",,,,
sheathing_consol_layer_conductivity,0.0940184,,,(w/m.k-SI) Added per Modelkit parameters table
wall_consol_layer_thickness,0.127,,,(m-SI) Added per Modelkit parameters table
wall_consol_layer_conductivity,0.057165,,,(w/m.k-SI) Added per Modelkit parameters table
ceil_consol_layer_thickness,0.214,,,(m-SI) Added per Modelkit parameters table
ceil_consol_layer_conductivity,0.0617176,,,(w/m.k-SI) Added per Modelkit parameters table
heating_sch_DEER_mrn,19.44,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_day,19.44,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_eve,19.44,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_nit,19.44,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_mrn,25.56,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_day,25.56,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_eve,25.56,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_nit,25.56,,,(Celcius-SI) Added per Modelkit parameters table
climate_zone,11,,,
total_leakage_ratio,0.15,,,
shading_control,AlwaysOn,,,
,,,,
table:   Res Key Prototype Values | Climate Zone 12,,,,
Key Values,Value, R-Value,Extent,Notes
Total Floor Area,1704,,,sf
Number of Stories,1.229597342,,,
Occupants,3.4,,,
Infiltration,0.35,,,UPDATED per Calibration notes-changes/hour
Roofs | shingle ,,,,
Ceiling Overall R-Value (Gas),,19.7337906,,
Ceiling Overall R-Value (Electric),,20.2337906,,
Wall Overall R-Value,,11.73275146,,
Floors |Earth Contact,,- n/a -,,
Glass Area (% floor),16.02112676,,,
Vertical Fenestration U-Factor,0.61,,,UPDATED per Calibration notes
Vertical Fenestration SHGC,0.47,,,UPDATED per Calibration notes
Cooling Capacity,495.6923113,,,(sqft/ton)
Cooling SEER,9.5,,,
Heating Capacity (sqft/kBtu),26.48744011,,,
Heating HSPF,5.7,,,
Heating AFUE,0.74,,,
Total Duct Leakage (%),15,,,
1-Story Home Supply Duct Leakage (%),11.25,,,
2-Story Home Supply Duct Leakage (%),10.05,,,
Attic Cool Design T,91,,,
Attic Heat Design T,50,,,
Effective Supply Duct R,,2.8,,
Effective Return Duct R,,2.8,,
Wall Insulation,,13.24,,MC3 value
Attic Cavity,,23.28,,MC3 value
Equipment Load | Living,0.8,,,MC3 value( unit may be W/sf)
Equipment Load | Bedroom,0.2,,,MC3 value( unit may be W/sf)
Lighting Load,0.8,,,MC3 value( unit may be W/sf)
sheathing_consol_layer_thickness,0.0127,,,(m-SI) Added per Modelkit parameters table
sheathing_consol_layer_conductivity,0.0940184,,,(w/m.k-SI) Added per Modelkit parameters table
wall_consol_layer_thickness,0.127,,,(m-SI) Added per Modelkit parameters table
wall_consol_layer_conductivity,0.057165,,,(w/m.k-SI) Added per Modelkit parameters table
ceil_consol_layer_thickness,0.214,,,(m-SI) Added per Modelkit parameters table
ceil_consol_layer_conductivity,0.0617176,,,(w/m.k-SI) Added per Modelkit parameters table
heating_sch_DEER_mrn,19.72,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_day,19.72,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_eve,19.72,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_nit,19.72,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_mrn,26.67,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_day,26.67,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_eve,26.67,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_nit,26.67,,,(Celcius-SI) Added per Modelkit parameters table
climate_zone,12,,,
total_leakage_ratio,0.1,,,
shading_control,OnNightIfHeatingAndOffDay,,,
,,,,
table:   Res Key Prototype Values | Climate Zone 13,,,,
Key Values,Value, R-Value,Extent,Notes
Total Floor Area,1704,,,sf
Number of Stories,1.229597342,,,
Occupants,3.4,,,
Infiltration,0.5,,,UPDATED per Calibration notes-changes/hour
Roofs | shingle ,,,,
Ceiling Overall R-Value (Gas),,19.7337906,,
Ceiling Overall R-Value (Electric),,20.2337906,,
Wall Overall R-Value,,11.73275146,,
Floors |Earth Contact,,- n/a -,,
Glass Area (% floor),16.02112676,,,
Vertical Fenestration U-Factor,0.74,,,UPDATED per Calibration notes
Vertical Fenestration SHGC,0.56,,,UPDATED per Calibration notes
Cooling Capacity,483.4461024,,,(sqft/ton)
Cooling SEER,9.5,,,
Heating Capacity (sqft/kBtu),25.83306094,,,
Heating HSPF,5.7,,,
Heating AFUE,0.74,,,
Total Duct Leakage (%),15,,,
1-Story Home Supply Duct Leakage (%),11.25,,,
2-Story Home Supply Duct Leakage (%),10.05,,,
Attic Cool Design T,92,,,
Attic Heat Design T,48,,,
Effective Supply Duct R,,2.8,,
Effective Return Duct R,,2.8,,
Wall Insulation,,13.24,,MC3 value
Attic Cavity,,23.28,,MC3 value
Equipment Load | Living,0.8,,,MC3 value( unit may be W/sf)
Equipment Load | Bedroom,0.2,,,MC3 value( unit may be W/sf)
Lighting Load,0.8,,,MC3 value( unit may be W/sf)
sheathing_consol_layer_thickness,0.0127,,,(m-SI) Added per Modelkit parameters table
sheathing_consol_layer_conductivity,0.0940184,,,(w/m.k-SI) Added per Modelkit parameters table
wall_consol_layer_thickness,0.127,,,(m-SI) Added per Modelkit parameters table
wall_consol_layer_conductivity,0.057165,,,(w/m.k-SI) Added per Modelkit parameters table
ceil_consol_layer_thickness,0.214,,,(m-SI) Added per Modelkit parameters table
ceil_consol_layer_conductivity,0.0617176,,,(w/m.k-SI) Added per Modelkit parameters table
heating_sch_DEER_mrn,21.67,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_day,21.67,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_eve,21.67,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_nit,21.67,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_mrn,24.72,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_day,24.72,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_eve,24.72,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_nit,24.72,,,(Celcius-SI) Added per Modelkit parameters table
climate_zone,13,,,
total_leakage_ratio,0.2,,,
shading_control,AlwaysOn,,,
,,,,
table:   Res Key Prototype Values | Climate Zone 14,,,,
Key Values,Value, R-Value,Extent,Notes
Total Floor Area,1741,,,sf
Number of Stories,1.118772781,,,
Occupants,3,,,
Infiltration,0.35,,,UPDATED per Calibration notes-changes/hour
Roofs | shingle ,,,,
Ceiling Overall R-Value (Gas),,18.1337906,,
Ceiling Overall R-Value (Electric),,21.4337906,,
Wall Overall R-Value,,14.65992969,,
Floors |Earth Contact,,- n/a -,,
Glass Area (% floor),14.01493395,,,
Vertical Fenestration U-Factor,0.69,,,UPDATED per Calibration notes
Vertical Fenestration SHGC,0.54,,,UPDATED per Calibration notes
Cooling Capacity,448.1960587,,,(sqft/ton)
Cooling SEER,9.5,,,
Heating Capacity (sqft/kBtu),23.94946622,,,
Heating HSPF,5.7,,,
Heating AFUE,0.74,,,
Total Duct Leakage (%),15,,,
1-Story Home Supply Duct Leakage (%),11.25,,,
2-Story Home Supply Duct Leakage (%),10.05,,,
Attic Cool Design T,99,,,
Attic Heat Design T,39,,,
Effective Supply Duct R,,2.8,,
Effective Return Duct R,,2.8,,
Wall Insulation,,15.08,,MC3 value
Attic Cavity,,22.8,,MC3 value
Equipment Load | Living,0.8,,,MC3 value( unit may be W/sf)
Equipment Load | Bedroom,0.2,,,MC3 value( unit may be W/sf)
Lighting Load,0.8,,,MC3 value( unit may be W/sf)
sheathing_consol_layer_thickness,0.0127,,,(m-SI) Added per Modelkit parameters table
sheathing_consol_layer_conductivity,0.0940184,,,(w/m.k-SI) Added per Modelkit parameters table
wall_consol_layer_thickness,0.127,,,(m-SI) Added per Modelkit parameters table
wall_consol_layer_conductivity,0.057165,,,(w/m.k-SI) Added per Modelkit parameters table
ceil_consol_layer_thickness,0.195,,,(m-SI) Added per Modelkit parameters table
ceil_consol_layer_conductivity,0.0617176,,,(w/m.k-SI) Added per Modelkit parameters table
heating_sch_DEER_mrn,20,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_day,20,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_eve,20,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_nit,20,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_mrn,27.78,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_day,27.78,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_eve,27.78,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_nit,27.78,,,(Celcius-SI) Added per Modelkit parameters table
climate_zone,14,,,
total_leakage_ratio,0.1,,,
shading_control,AlwaysOn,,,
,,,,
table:   Res Key Prototype Values | Climate Zone 15,,,,
Key Values,Value, R-Value,Extent,Notes
Total Floor Area,1741,,,sf
Number of Stories,1.118772781,,,
Occupants,3,,,
Infiltration,0.35,,,UPDATED per Calibration notes-changes/hour
Roofs | shingle ,,,,
Ceiling Overall R-Value (Gas),,18.1337906,,
Ceiling Overall R-Value (Electric),,21.4337906,,
Wall Overall R-Value,,14.65992969,,
Floors |Earth Contact,,- n/a -,,
Glass Area (% floor),14.01493395,,,
Vertical Fenestration U-Factor,0.65,,,UPDATED per Calibration notes
Vertical Fenestration SHGC,0.49,,,UPDATED per Calibration notes
Cooling Capacity,408.80539,,,(sqft/ton)
Cooling SEER,9.5,,,
Heating Capacity (sqft/kBtu),22.84578252,,,
Heating HSPF,5.7,,,
Heating AFUE,0.74,,,
Total Duct Leakage (%),15,,,
1-Story Home Supply Duct Leakage (%),11.25,,,
2-Story Home Supply Duct Leakage (%),10.05,,,
Attic Cool Design T,102,,,
Attic Heat Design T,50,,,
Effective Supply Duct R,,2.8,,
Effective Return Duct R,,2.8,,
Wall Insulation,,15.08,,MC3 value
Attic Cavity,,22.8,,MC3 value
Equipment Load | Living,0.8,,,MC3 value( unit may be W/sf)
Equipment Load | Bedroom,0.2,,,MC3 value( unit may be W/sf)
Lighting Load,0.8,,,MC3 value( unit may be W/sf)
sheathing_consol_layer_thickness,0.0127,,,(m-SI) Added per Modelkit parameters table
sheathing_consol_layer_conductivity,0.0940184,,,(w/m.k-SI) Added per Modelkit parameters table
wall_consol_layer_thickness,0.127,,,(m-SI) Added per Modelkit parameters table
wall_consol_layer_conductivity,0.057165,,,(w/m.k-SI) Added per Modelkit parameters table
ceil_consol_layer_thickness,0.195,,,(m-SI) Added per Modelkit parameters table
ceil_consol_layer_conductivity,0.0617176,,,(w/m.k-SI) Added per Modelkit parameters table
heating_sch_DEER_mrn,21.39,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_day,21.39,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_eve,21.39,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_nit,21.39,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_mrn,25.28,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_day,25.28,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_eve,25.28,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_nit,25.28,,,(Celcius-SI) Added per Modelkit parameters table
climate_zone,15,,,
total_leakage_ratio,0.15,,,
shading_control,AlwaysOn,,,
,,,,
table:   Res Key Prototype Values | Climate Zone 16,,,,
Key Values,Value, R-Value,Extent,Notes
Total Floor Area,1904,,,sf
Number of Stories,1.307044248,,,
Occupants,3.1,,,
Infiltration,0.35,,,UPDATED per Calibration notes-changes/hour
Roofs | shingle ,,,,
Ceiling Overall R-Value (Gas),,24.1337906,,
Ceiling Overall R-Value (Electric),,28.1337906,,
Wall Overall R-Value,,15.37511949,,
Floors |Earth Contact,,- n/a -,,
Glass Area (% floor),11.50210084,,,
Vertical Fenestration U-Factor,0.64,,,UPDATED per Calibration notes
Vertical Fenestration SHGC,0.5,,,UPDATED per Calibration notes
Cooling Capacity,727.8500585,,,(sqft/ton)
Cooling SEER,9,,,
Heating Capacity (sqft/kBtu),38.89284622,,,
Heating HSPF,5.7,,,
Heating AFUE,0.74,,,
Total Duct Leakage (%),15,,,
1-Story Home Supply Duct Leakage (%),11.25,,,
2-Story Home Supply Duct Leakage (%),10.05,,,
Attic Cool Design T,80,,,
Attic Heat Design T,32,,,
Effective Supply Duct R,,2.8,,
Effective Return Duct R,,2.8,,
Wall Insulation,,15.96,,MC3 value
Attic Cavity,,26.8,,MC3 value
Equipment Load | Living,0.8,,,MC3 value( unit may be W/sf)
Equipment Load | Bedroom,0.2,,,MC3 value( unit may be W/sf)
Lighting Load,0.8,,,MC3 value( unit may be W/sf)
sheathing_consol_layer_thickness,0.0127,,,(m-SI) Added per Modelkit parameters table
sheathing_consol_layer_conductivity,0.0940184,,,(w/m.k-SI) Added per Modelkit parameters table
wall_consol_layer_thickness,0.137,,,(m-SI) Added per Modelkit parameters table
wall_consol_layer_conductivity,0.057165,,,(w/m.k-SI) Added per Modelkit parameters table
ceil_consol_layer_thickness,0.195,,,(m-SI) Added per Modelkit parameters table
ceil_consol_layer_conductivity,0.0617176,,,(w/m.k-SI) Added per Modelkit parameters table
heating_sch_DEER_mrn,18.33,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_day,18.33,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_eve,18.33,,,(Celcius-SI) Added per Modelkit parameters table
heating_sch_DEER_nit,18.33,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_mrn,26.11,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_day,26.11,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_eve,26.11,,,(Celcius-SI) Added per Modelkit parameters table
cooling_sch_DEER_nit,26.11,,,(Celcius-SI) Added per Modelkit parameters table
climate_zone,16,,,
total_leakage_ratio,0.1,,,
shading_control,AlwaysOn,,,
