Date/Time,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 05/16  14:00:00,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37121086.47939214,37121086.45830826,37121086.3507158,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813
 05/16  15:00:00,14508658.173050813,14508658.173050813,14508658.173050813,37121848.069794714,37121848.214334026,37121848.06917514,37119443.14233887,37119446.67583615,37119436.52468437,14508658.173050813,14508658.173050813,30093343.300587825,37120513.50081846,37120513.687913924,37120510.65934095,37119017.948903084,37119018.58233239,37119019.382316336,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37120938.359023556,37120941.25365469,37120947.22636081
 05/16  16:00:00,37119519.00957975,37119519.10806239,37119519.15622249,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37118113.85935128,37118115.10332154,21532896.70903497,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37116235.103495464,37116233.824846804,37116235.824936494,14508658.173050813,14508658.173050813,14508658.173050813,37116695.08901259,37116693.79210639,37116688.2844169,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813
 05/16  17:00:00,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,40538955.460501075,40538955.445483156,40538955.50067228,40538051.05559437,40538052.837693304,40538051.962210685,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255
 05/16  18:00:00,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,40540078.8417427,40540078.970155835,40540079.50687418,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,40540333.21367091,40540333.29506181,40540333.259285726,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255,17931200.731111255
 05/16  19:00:00,87603969.85883132,87603966.34679705,87603964.73937519,87353911.99962273,87353912.30646044,87353911.82264832,87362862.32184629,87362872.45648085,87362844.01246984,87214175.17764579,87214178.59347337,87214200.39937457,87304624.80616015,87304625.21183443,87304616.80694397,87097287.16263992,87097289.7711637,87097291.7209324,87063500.3733851,87063500.30830531,87063500.69490683,67088178.23518973,66929612.11554744,67172732.63232476,86730660.60071574,86730662.93081632,86730689.19143614,75648353.01937388,75483145.33997291,74792470.4094998,63701668.25376299,63701668.19778706,63701669.056907475,63813659.075785235,63813659.04964879,63813658.98457475,63654033.16778533,63654036.1160195,63654034.60623501,63709405.1883471,63709405.311750144,63709405.227737114,63229740.8365621,63229740.79126392,63229740.7278675,87479058.75982448,87478993.68142454,87478854.29088604
 05/16  20:00:00,63097787.01941843,63097787.20709005,63097787.291150495,63020072.90480141,63020073.10051601,63020072.98754307,63004455.170213066,63004461.71366419,63004443.15944567,39965198.0214894,39965199.09341146,39965206.74022433,63015883.72015938,63015884.07201885,63015878.29468782,39941922.08104411,39941911.6021069,39941903.66113487,39939124.57520801,39939124.55499156,39939124.73510265,59484907.05443762,59640870.60222682,59401741.268275306,62906292.15209661,62906293.34382823,62906307.09606522,51039499.622813076,51201899.464527324,51880844.6110007,62908984.24144079,62908981.44145278,62909040.890395656,62974490.84328525,62974490.77930662,62974490.74178214,62891538.79562983,62891542.117610395,62891540.47226916,62909007.18683414,62909007.16401805,62909007.180471286,39838553.44250518,39838553.42123552,39838553.394746274,63068122.72569667,63068127.97663149,63068139.46759151
 05/16  21:00:00,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,36844708.154076934,36844709.26924564,36844716.97108302,14183151.345894387,14183151.345894387,14183151.345894387,36826855.55007386,36826856.546219304,36826857.04919308,36826145.905408286,36826145.88562694,36826146.08698634,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,36820073.93502424,36820073.9143414,36820073.88867406,14183151.345894387,14183151.345894387,14183151.345894387
 05/16  22:00:00,36488036.29344436,36488036.36637311,36488036.41264524,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,36486369.376425035,36486367.68667884,36486374.298537046,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796,13857644.51873796
 05/16  23:00:00,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31857854.056680083,31857769.903430432,31857912.458752282,9238429.67915864,9238429.67915864,9238429.67915864,31856813.320396636,31856776.234656714,31857013.68430155,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31863314.16519795,31863316.898216274,31863322.801002692
 05/16  24:00:00,9238429.67915864,9238429.67915864,9238429.67915864,31855293.663368747,31855274.85030797,31855293.44746735,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31854598.935686365,31854598.997542508,31854595.98615461,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31852613.60170635,31852613.57149247,31852614.312959284,9238429.67915864,9238429.67915864,9238429.67915864,31852502.929433394,31852504.56069879,31852503.796375137,31852085.73229766,31852110.18648828,31852098.808741443,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864
 05/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,22614239.83479165,22614243.42783664,22614233.326168552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22612254.493597135,22612064.76378063,22611684.77291651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 05/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22612636.547262903,22612637.9966662,22612646.344070256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 05/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22609757.05168892,22609757.947625518,22609758.76502784,22609854.96196288,22609854.94033131,22609855.001824986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22608542.31421788,22608542.295876212,22608542.27262877,0.0,0.0,0.0
 05/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22609270.052091416,22609270.03829874,22609269.98744641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 05/17  05:00:00,22609523.008534286,22609523.109178692,22609523.159394834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22609211.216201253,22609210.47634658,22609211.619586375,0.0,0.0,0.0,22609259.642037805,22609258.988913078,22609256.2341223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22609469.480852902,22609472.22368591,22609478.537239257
 05/17  06:00:00,0.0,0.0,0.0,22609394.247259483,22609394.34176727,22609394.237927087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 05/17  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22609017.34096354,22609017.430349905,22609014.3083721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22608887.89047823,22608887.859039314,22608888.39614088,0.0,0.0,0.0,22608983.664594155,22608985.24935151,22608984.480054714,22608843.02405543,22608843.10142408,22608843.090769418,0.0,0.0,0.0,0.0,0.0,0.0
 05/17  08:00:00,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,23259441.40420556,23259445.059087284,23259434.730133593,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,23258140.10903988,23258140.74783541,23258148.284399617,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537
 05/17  09:00:00,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,32530683.81054803,32530685.09097422,32530693.95493175,9889443.333471492,9889443.333471492,9889443.333471492,32538694.006068267,32538694.95956193,32538695.645841315,32538248.75500631,32538248.732906476,32538248.90659609,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492
 05/17  10:00:00,39627062.63365826,39627062.61046778,39627062.65456389,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,39618326.81252743,39618326.10219307,39618327.076006755,16954680.249641977,16954680.249641977,16954680.249641977,39617439.15210221,39617438.492865354,39617435.597435325,16954680.249641977,16954680.249641977,16954680.249641977,39618289.748452336,39618289.71608524,39618289.667223215,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,39599907.016579136,39599906.99367705,39599906.96487574,39629519.91089086,39629522.79111594,39628110.59383415
 05/17  11:00:00,16954680.249641977,16954680.249641977,16954680.249641977,39667884.08996877,39667884.182533175,39667884.08419895,39679548.76573236,39679552.11837071,39679542.46870077,39684081.50158366,39684082.57844258,39683252.910550125,39674823.82845254,39674824.01323637,39674820.86444698,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,39671568.77443257,39671569.333933726,39671576.38943353,16954680.249641977,16954680.249641977,16954680.249641977,39665034.291373014,39665034.260905415,39665034.85207859,16954680.249641977,16954680.249641977,16954680.249641977,39661841.12278241,39661842.686067015,39661841.96476285,39665482.18564218,39665482.26231924,39665482.238174185,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977
 05/17  12:00:00,40244348.5875285,40244348.6867661,40244348.726893656,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,40239489.2095207,40239489.976222835,40239490.66065708,40238864.10900258,40238864.08854953,40238864.29027073,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483
 05/17  13:00:00,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,41857618.801621616,41857618.78786194,41857618.682360664,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,41843788.39246546,41843788.37490506,41843788.35256491,41862501.67922252,41862504.396831736,41862510.431266256
 05/17  14:00:00,14508658.173050813,14508658.173050813,14508658.173050813,37123643.9051068,37123644.02651487,37123643.86156307,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37120017.364298165,37120017.54836142,37120014.409435324,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37120840.14446263,37120839.50008613,37120840.55305046,14508658.173050813,14508658.173050813,14508658.173050813,37119688.16752601,37119687.44235726,37119684.833593205,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813
 05/17  15:00:00,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37117591.75484243,37117595.28974077,37117585.127105996,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813
 05/17  16:00:00,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37115034.24894136,37115034.219253495,37115034.75154635,14508658.173050813,14508658.173050813,14508658.173050813,37113530.271652594,37114075.237016395,37113738.98885141,37115060.75305088,37115060.822514206,37115060.83965348,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813
 05/17  17:00:00,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40863898.25032637,40863283.1403868,40863797.75988318,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40863205.580754146,40863206.18696678,40862138.42896061,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683
 05/17  18:00:00,40867711.48614218,40867711.58930806,40867711.63837887,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683
 05/17  19:00:00,87665273.70057456,87665268.94047415,87665339.95681831,87338257.36696473,87338257.46865642,87338257.36715151,87315663.61357062,87315673.4654023,87315645.44051042,87306870.79474548,87306766.82294025,87306070.24004717,87297346.12182976,87297346.50707787,87297337.52594402,86824325.56984167,86824329.0067074,86824331.85096708,86794455.76314554,86794455.68712369,86794456.44916023,86987947.92675605,86987946.08767968,86987949.15076716,63703132.6119577,63703133.57356168,63703145.96157348,86957494.53630112,86957492.69716506,86957484.36249016,84498696.701224,84495508.47141197,84563841.76431184,86876550.77716187,86876550.70731749,86876550.89293055,63565706.27380988,63565708.93634874,63565707.40686831,87001967.80068801,87001967.77361411,87001967.89543048,63250982.1133641,63250982.071247965,63250982.012849346,103030669.6515078,103318535.14353853,103973280.02418932
