TechID,System Type,Building Type,Building Location,UEC_ThermBase__heat,UEC_ThermBase__cool,UEC_ThermBase__ventFan
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ07,0.0,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ08,100.6696,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ08,0.0,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ09,194.9222,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ09,0.0,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ10,226.1204,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ10,0.0,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ11,425.416,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ11,0.0,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ12,427.5863,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ12,0.0,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ13,360.0152,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ13,0.0,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-7.5% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NR,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-0% UC NC,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-15% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-22.5% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-30% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxAC_equip-spltAC-SEER-BA-rDXGF-NoLRM-40% UC AOE,rDXGF,DMo,CZ14,661.8151,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-7.5% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NR,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-0% UC NC,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-15% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-22.5% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-30% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
RB-dxHP_equip-spltHP-SEER-BA-rDXHP-NoLRM-40% UC AOE,rDXHP,DMo,CZ14,0.0,0.0,0.0
