File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ02/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,10615778.33,1255342.83,1984461.71,1274541.22,0.0,3680441.0,0.0,1103321.18,205162.45,373087.36,0.0,0.0,739420.59,0.0,0.0,0.0,1984461.71,1255342.83,0.0,3553012.2,127428.8
CZ02/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,11666959.86,1255350.47,1989951.22,1274541.22,0.0,3680441.0,0.0,1103326.37,808955.42,814990.44,0.0,0.0,739403.74,0.0,0.0,0.0,1989951.22,1255350.47,0.0,3553012.2,127428.8
CZ02/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,5345005.11,905355.78,950446.26,857863.39,0.0,1185036.94,0.0,390385.12,386687.38,393966.55,0.0,0.0,275263.68,0.0,0.0,0.0,950446.26,905355.78,0.0,1141299.43,43737.51
CZ02/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,5250196.58,898572.99,1152610.74,857863.39,0.0,1185036.94,0.0,391010.7,178332.72,311481.96,0.0,0.0,275287.13,0.0,0.0,0.0,1152610.74,898572.99,0.0,1141299.43,43737.51
CZ02/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,5628009.149999999,898613.92,1154835.95,857863.39,0.0,1185036.94,0.0,391008.36,453309.95,412066.38,0.0,0.0,275274.26,0.0,0.0,0.0,1154835.95,898613.92,0.0,1141299.43,43737.51
CZ02/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,1221555.78,185596.89,155487.36,201226.15,0.0,347903.8,0.0,103679.41,49115.88,52249.3,0.0,0.0,126296.97,0.0,0.0,0.0,155487.36,185596.89,0.0,282049.05,65854.75
CZ02/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,1174751.3199999998,185578.88,173997.32,201226.15,0.0,347903.8,0.0,103678.35,12195.31,23875.65,0.0,0.0,126295.86,0.0,0.0,0.0,173997.32,185578.88,0.0,282049.05,65854.75
CZ02/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,1242548.55,185579.45,174233.5,201226.15,0.0,347903.8,0.0,103679.3,51294.96,52335.67,0.0,0.0,126295.72,0.0,0.0,0.0,174233.5,185579.45,0.0,282049.05,65854.75
CZ02/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3786750.8899999997,804924.59,698760.79,463682.79,0.0,831153.37,0.0,227052.15,317114.99,328263.5,0.0,0.0,115798.71,0.0,0.0,0.0,698760.79,804924.59,0.0,831153.37,0.0
CZ02/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,3639776.0700000003,802147.08,877794.26,463682.79,0.0,831153.37,0.0,227548.73,116987.26,204663.8,0.0,0.0,115798.78,0.0,0.0,0.0,877794.26,802147.08,0.0,831153.37,0.0
CZ02/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,4007258.09,802162.12,880111.73,463682.79,0.0,831153.37,0.0,227564.52,353213.82,333569.08,0.0,0.0,115800.66,0.0,0.0,0.0,880111.73,802162.12,0.0,831153.37,0.0
CZ02/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,246798.52,4096.03,26791.08,23792.96,0.0,29466.65,0.0,112118.64,22066.69,23778.35,0.0,0.0,4688.12,0.0,0.0,0.0,26791.08,4096.03,0.0,29466.65,0.0
CZ02/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,230785.68,4096.02,39950.28,23792.96,0.0,29466.65,0.0,112118.59,7039.22,9633.83,0.0,0.0,4688.12,0.0,0.0,0.0,39950.28,4096.02,0.0,29466.65,0.0
CZ02/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,263748.11,4096.02,40058.78,23792.96,0.0,29466.65,0.0,112118.59,25447.87,24079.11,0.0,0.0,4688.12,0.0,0.0,0.0,40058.78,4096.02,0.0,29466.65,0.0
CZ02/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3039244.45,449082.04,535051.2,774617.57,0.0,436518.0,0.0,212769.63,220464.99,233786.1,0.0,0.0,176954.92,0.0,0.0,0.0,535051.2,449082.04,0.0,436518.0,0.0
CZ02/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,2780327.33,449723.93,554655.91,774617.57,0.0,436518.0,0.0,212812.86,62685.21,112360.1,0.0,0.0,176953.76,0.0,0.0,0.0,554655.91,449723.93,0.0,436518.0,0.0
CZ02/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,3076593.17,449740.8,555413.17,774617.57,0.0,436518.0,0.0,212813.82,235377.69,235156.83,0.0,0.0,176955.28,0.0,0.0,0.0,555413.17,449740.8,0.0,436518.0,0.0
CZ03/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3345369.3499999996,171278.55,423124.6,350734.07,0.0,1004942.32,0.0,256069.65,311708.49,342568.72,0.0,0.0,484942.94,0.0,0.0,0.0,423124.6,171278.55,0.0,936314.72,68627.6
CZ03/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,3356933.02,171249.67,726501.93,350734.07,0.0,1004942.32,0.0,256130.88,113721.39,248697.03,0.0,0.0,484955.73,0.0,0.0,0.0,726501.93,171249.67,0.0,936314.72,68627.6
CZ03/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,3705955.08,171279.1,729754.95,350734.07,0.0,1004942.32,0.0,256144.32,359393.9,348749.94,0.0,0.0,484956.48,0.0,0.0,0.0,729754.95,171279.1,0.0,936314.72,68627.6
CZ03/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,1406132.83,86414.19,113050.3,197273.03,0.0,322422.45,0.0,346722.68,50558.44,57961.05,0.0,0.0,231730.71,0.0,0.0,0.0,113050.3,86414.19,0.0,258328.15,64094.3
CZ03/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,1346200.74,86248.59,125173.38,197273.03,0.0,322422.45,0.0,346816.38,10853.61,25677.54,0.0,0.0,231735.77,0.0,0.0,0.0,125173.38,86248.59,0.0,258328.15,64094.3
CZ03/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,1421892.68,86245.58,125674.55,197273.03,0.0,322422.45,0.0,346817.47,53673.43,58049.89,0.0,0.0,231736.28,0.0,0.0,0.0,125674.55,86245.58,0.0,258328.15,64094.3
CZ03/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,10041449.61,659235.87,1162877.98,1274541.22,0.0,3680441.0,0.0,961418.86,729199.7,836810.06,0.0,0.0,736924.92,0.0,0.0,0.0,1162877.98,659235.87,0.0,3553012.2,127428.8
CZ03/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,9157816.32,659868.38,1347651.36,1274541.22,0.0,3680441.0,0.0,961625.85,157649.83,339211.44,0.0,0.0,736827.26,0.0,0.0,0.0,1347651.36,659868.38,0.0,3553012.2,127428.8
CZ03/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,10283502.350000001,659898.58,1354102.27,1274541.22,0.0,3680441.0,0.0,961650.83,777050.52,838990.18,0.0,0.0,736827.76,0.0,0.0,0.0,1354102.27,659898.58,0.0,3553012.2,127428.8
CZ03/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,4473847.4799999995,475848.68,640621.67,857863.39,0.0,1185036.94,0.0,281879.76,362697.66,395674.19,0.0,0.0,274225.19,0.0,0.0,0.0,640621.67,475848.68,0.0,1141299.43,43737.51
CZ03/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,4363313.18,474442.27,840697.29,857863.39,0.0,1185036.94,0.0,282003.87,150437.7,298600.29,0.0,0.0,274231.44,0.0,0.0,0.0,840697.29,474442.27,0.0,1141299.43,43737.51
CZ03/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,4754058.8,474376.13,843717.5,857863.39,0.0,1185036.94,0.0,282000.96,429660.37,407169.4,0.0,0.0,274234.13,0.0,0.0,0.0,843717.5,474376.13,0.0,1141299.43,43737.51
CZ03/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,1076573.81,96231.19,120986.31,201226.15,0.0,347903.8,0.0,85234.73,46429.12,52740.14,0.0,0.0,125822.37,0.0,0.0,0.0,120986.31,96231.19,0.0,282049.05,65854.75
CZ03/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,1017144.9099999999,96212.82,128853.13,201226.15,0.0,347903.8,0.0,85258.95,9475.27,22395.3,0.0,0.0,125819.51,0.0,0.0,0.0,128853.13,96212.82,0.0,282049.05,65854.75
CZ03/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,1086978.01,96219.5,129283.32,201226.15,0.0,347903.8,0.0,85252.77,48485.1,52786.26,0.0,0.0,125821.11,0.0,0.0,0.0,129283.32,96219.5,0.0,282049.05,65854.75
CZ03/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3334477.75,586119.61,512931.86,463682.79,0.0,831153.37,0.0,196388.59,298154.68,330680.98,0.0,0.0,115365.85,0.0,0.0,0.0,512931.86,586119.61,0.0,831153.37,0.0
CZ03/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,3156252.61,585002.18,655963.13,463682.79,0.0,831153.37,0.0,197143.89,101454.87,206490.13,0.0,0.0,115362.24,0.0,0.0,0.0,655963.13,585002.18,0.0,831153.37,0.0
CZ03/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,3522741.83,584868.59,659021.84,463682.79,0.0,831153.37,0.0,197112.21,337401.53,334139.48,0.0,0.0,115362.01,0.0,0.0,0.0,659021.84,584868.59,0.0,831153.37,0.0
CZ03/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,229096.04,2134.87,15031.61,23792.96,0.0,29466.65,0.0,108007.51,21058.21,24931.66,0.0,0.0,4672.57,0.0,0.0,0.0,15031.61,2134.87,0.0,29466.65,0.0
CZ03/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,202452.91,2134.87,21037.44,23792.96,0.0,29466.65,0.0,108007.51,5439.1,7901.81,0.0,0.0,4672.57,0.0,0.0,0.0,21037.44,2134.87,0.0,29466.65,0.0
CZ03/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,238406.81,2134.87,21107.22,23792.96,0.0,29466.65,0.0,108007.51,24143.58,25081.45,0.0,0.0,4672.57,0.0,0.0,0.0,21107.22,2134.87,0.0,29466.65,0.0
CZ03/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,2545438.08,221051.37,339927.31,774617.57,0.0,436518.0,0.0,155279.25,205847.71,235920.33,0.0,0.0,176276.55,0.0,0.0,0.0,339927.31,221051.37,0.0,436518.0,0.0
CZ03/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,2280083.39,221654.49,366485.69,774617.57,0.0,436518.0,0.0,155619.53,47161.35,101751.12,0.0,0.0,176275.63,0.0,0.0,0.0,366485.69,221654.49,0.0,436518.0,0.0
CZ03/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,2590067.2,221653.6,367753.03,774617.57,0.0,436518.0,0.0,155619.12,220897.79,236734.82,0.0,0.0,176273.27,0.0,0.0,0.0,367753.03,221653.6,0.0,436518.0,0.0
CZ04/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3728393.8000000003,239822.39,655947.11,350734.07,0.0,1004942.32,0.0,302702.38,338380.67,368208.93,0.0,0.0,467655.91,0.0,0.0,0.0,655947.11,239822.39,0.0,936314.72,68627.6
CZ04/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,3835003.37,241192.85,1049017.43,350734.07,0.0,1004942.32,0.0,302761.23,139577.43,279152.97,0.0,0.0,467625.06,0.0,0.0,0.0,1049017.43,241192.85,0.0,936314.72,68627.6
CZ04/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,4182207.4400000004,241256.76,1052302.42,350734.07,0.0,1004942.32,0.0,302778.87,387501.12,375052.25,0.0,0.0,467639.62,0.0,0.0,0.0,1052302.42,241256.76,0.0,936314.72,68627.6
CZ04/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,1501729.5899999999,96092.79,189702.68,197273.03,0.0,322422.45,0.0,356150.54,54698.69,61652.56,0.0,0.0,223736.85,0.0,0.0,0.0,189702.68,96092.79,0.0,258328.15,64094.3
CZ04/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,1455033.27,95086.52,213572.28,197273.03,0.0,322422.45,0.0,356126.63,16097.78,30722.39,0.0,0.0,223732.19,0.0,0.0,0.0,213572.28,95086.52,0.0,258328.15,64094.3
CZ04/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,1528647.94,95078.36,213996.07,197273.03,0.0,322422.45,0.0,356130.41,58263.06,61747.1,0.0,0.0,223737.47,0.0,0.0,0.0,213996.07,95078.36,0.0,258328.15,64094.3
CZ04/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,11258348.96,960721.94,1872044.56,1274541.22,0.0,3680441.0,0.0,1116630.24,773661.84,869141.36,0.0,0.0,711166.81,0.0,0.0,0.0,1872044.56,960721.94,0.0,3553012.2,127428.8
CZ04/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,10634678.73,959868.5,2234235.76,1274541.22,0.0,3680441.0,0.0,1116581.6,235021.91,422838.17,0.0,0.0,711150.58,0.0,0.0,0.0,2234235.76,959868.5,0.0,3553012.2,127428.8
CZ04/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,11680211.69,959903.91,2239727.37,1274541.22,0.0,3680441.0,0.0,1116583.68,827118.47,870753.01,0.0,0.0,711143.03,0.0,0.0,0.0,2239727.37,959903.91,0.0,3553012.2,127428.8
CZ04/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,5351968.96,761755.93,1059237.4,857863.39,0.0,1185036.94,0.0,408310.52,393915.62,421047.26,0.0,0.0,264801.9,0.0,0.0,0.0,1059237.4,761755.93,0.0,1141299.43,43737.51
CZ04/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,5275473.2700000005,756723.99,1278701.59,857863.39,0.0,1185036.94,0.0,408858.45,188205.35,335286.4,0.0,0.0,264797.16,0.0,0.0,0.0,1278701.59,756723.99,0.0,1141299.43,43737.51
CZ04/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,5647934.01,756645.85,1281382.86,857863.39,0.0,1185036.94,0.0,408832.32,459336.49,434017.05,0.0,0.0,264819.11,0.0,0.0,0.0,1281382.86,756645.85,0.0,1141299.43,43737.51
CZ04/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,1181876.3699999999,122582.35,174429.07,201226.15,0.0,347903.8,0.0,107767.93,50184.59,56279.53,0.0,0.0,121502.94,0.0,0.0,0.0,174429.07,122582.35,0.0,282049.05,65854.75
CZ04/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,1140913.46,122621.54,198703.32,201226.15,0.0,347903.8,0.0,107775.91,14033.96,27147.01,0.0,0.0,121501.74,0.0,0.0,0.0,198703.32,122621.54,0.0,282049.05,65854.75
CZ04/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,1208919.7999999998,122620.53,198903.67,201226.15,0.0,347903.8,0.0,107776.8,52666.57,56317.69,0.0,0.0,121504.58,0.0,0.0,0.0,198903.67,122620.53,0.0,282049.05,65854.75
CZ04/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3754891.99,660793.36,776258.03,463682.79,0.0,831153.37,0.0,237916.34,321924.67,351750.42,0.0,0.0,111413.01,0.0,0.0,0.0,776258.03,660793.36,0.0,831153.37,0.0
CZ04/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,3661375.54,659115.16,989941.15,463682.79,0.0,831153.37,0.0,239047.7,131419.96,235608.11,0.0,0.0,111407.28,0.0,0.0,0.0,989941.15,659115.16,0.0,831153.37,0.0
CZ04/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,4013274.45,659208.88,992564.75,463682.79,0.0,831153.37,0.0,239044.8,361824.29,354389.98,0.0,0.0,111405.58,0.0,0.0,0.0,992564.75,659208.88,0.0,831153.37,0.0
CZ04/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,252627.84,1512.21,30457.02,23792.96,0.0,29466.65,0.0,114175.89,22421.13,26269.29,0.0,0.0,4532.7,0.0,0.0,0.0,30457.02,1512.21,0.0,29466.65,0.0
CZ04/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,238249.18,1512.21,46411.24,23792.96,0.0,29466.65,0.0,114175.89,7784.1,10573.42,0.0,0.0,4532.7,0.0,0.0,0.0,46411.24,1512.21,0.0,29466.65,0.0
CZ04/OfS&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,272433.61,1512.21,46514.86,23792.96,0.0,29466.65,0.0,114175.89,25971.74,26466.6,0.0,0.0,4532.7,0.0,0.0,0.0,46514.86,1512.21,0.0,29466.65,0.0
CZ04/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3057994.66,365689.2,601918.79,774617.57,0.0,436518.0,0.0,227722.95,226963.14,254338.42,0.0,0.0,170226.58,0.0,0.0,0.0,601918.79,365689.2,0.0,436518.0,0.0
CZ04/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,2801401.24,366892.04,627310.32,774617.57,0.0,436518.0,0.0,227850.51,70961.24,127024.64,0.0,0.0,170226.91,0.0,0.0,0.0,627310.32,366892.04,0.0,436518.0,0.0
CZ04/Rt3&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,3102706.65,366984.51,628032.76,774617.57,0.0,436518.0,0.0,227947.19,243210.32,255170.51,0.0,0.0,170225.79,0.0,0.0,0.0,628032.76,366984.51,0.0,436518.0,0.0
CZ05/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3379109.43,174010.48,487269.87,350734.07,0.0,1004942.32,0.0,265376.12,296767.78,314972.77,0.0,0.0,485036.03,0.0,0.0,0.0,487269.87,174010.48,0.0,936314.72,68627.6
CZ05/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,3383151.01,174568.66,749012.37,350734.07,0.0,1004942.32,0.0,266554.96,113779.21,238529.86,0.0,0.0,485029.56,0.0,0.0,0.0,749012.37,174568.66,0.0,936314.72,68627.6
CZ05/ECC&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,3695978.77,174570.44,751986.42,350734.07,0.0,1004942.32,0.0,266540.97,340674.72,321506.57,0.0,0.0,485023.24,0.0,0.0,0.0,751986.42,174570.44,0.0,936314.72,68627.6
CZ05/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,1410549.83,87103.84,131942.71,197273.03,0.0,322422.45,0.0,339317.52,47911.04,52827.53,0.0,0.0,231751.7,0.0,0.0,0.0,131942.71,87103.84,0.0,258328.15,64094.3
CZ05/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,1358233.68,86781.65,142777.78,197273.03,0.0,322422.45,0.0,339281.83,11712.9,26230.32,0.0,0.0,231753.73,0.0,0.0,0.0,142777.78,86781.65,0.0,258328.15,64094.3
CZ05/ESe&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,1424451.68,86772.98,143176.57,197273.03,0.0,322422.45,0.0,339199.07,50884.88,52968.49,0.0,0.0,231754.21,0.0,0.0,0.0,143176.57,86772.98,0.0,258328.15,64094.3
CZ05/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,10254312.3,713377.11,1375926.8,1274541.22,0.0,3680441.0,0.0,1006477.67,697994.6,768567.51,0.0,0.0,736986.39,0.0,0.0,0.0,1375926.8,713377.11,0.0,3553012.2,127428.8
CZ05/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,9477804.41,713691.88,1533669.79,1274541.22,0.0,3680441.0,0.0,1006786.88,174017.14,357570.46,0.0,0.0,737086.05,0.0,0.0,0.0,1533669.79,713691.88,0.0,3553012.2,127428.8
CZ05/EUn&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,10468234.9,713677.18,1538907.94,1274541.22,0.0,3680441.0,0.0,1006780.59,744643.87,772137.32,0.0,0.0,737105.79,0.0,0.0,0.0,1538907.94,713677.18,0.0,3553012.2,127428.8
CZ05/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,4682138.640000001,558437.56,746068.58,857863.39,0.0,1185036.94,0.0,334214.35,353347.86,372901.58,0.0,0.0,274268.4,0.0,0.0,0.0,746068.58,558437.56,0.0,1141299.43,43737.51
CZ05/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,4575187.82,550921.99,928993.88,857863.39,0.0,1185036.94,0.0,335163.5,154254.22,288684.98,0.0,0.0,274268.92,0.0,0.0,0.0,928993.88,550921.99,0.0,1141299.43,43737.51
CZ05/Hsp&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,4934226.58,550907.19,930837.04,857863.39,0.0,1185036.94,0.0,335155.77,414983.88,385179.78,0.0,0.0,274262.61,0.0,0.0,0.0,930837.04,550907.19,0.0,1141299.43,43737.51
CZ05/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,1095633.94,98909.75,137589.26,201226.15,0.0,347903.8,0.0,92196.65,43869.57,48104.78,0.0,0.0,125833.97,0.0,0.0,0.0,137589.26,98909.75,0.0,282049.05,65854.75
CZ05/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,1043157.3,98950.22,144278.69,201226.15,0.0,347903.8,0.0,92325.68,10120.06,22523.5,0.0,0.0,125829.2,0.0,0.0,0.0,144278.69,98950.22,0.0,282049.05,65854.75
CZ05/Nrs&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,1104835.58,98945.54,144623.03,201226.15,0.0,347903.8,0.0,92300.62,45851.79,48155.96,0.0,0.0,125828.69,0.0,0.0,0.0,144623.03,98945.54,0.0,282049.05,65854.75
CZ05/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql,3360962.1900000004,554542.45,582224.31,463682.79,0.0,831153.37,0.0,214603.66,289434.21,309947.32,0.0,0.0,115374.08,0.0,0.0,0.0,582224.31,554542.45,0.0,831153.37,0.0
CZ05/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CWPumpCtrl-Full-Msr/instance-out.sql,3186344.9,552292.57,705503.14,463682.79,0.0,831153.37,0.0,215349.71,103775.32,199212.9,0.0,0.0,115375.09,0.0,0.0,0.0,705503.14,552292.57,0.0,831153.37,0.0
CZ05/OfL&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql,3524891.57,552413.28,707575.81,463682.79,0.0,831153.37,0.0,215335.88,325439.74,313913.12,0.0,0.0,115377.59,0.0,0.0,0.0,707575.81,552413.28,0.0,831153.37,0.0
