Date/Time,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 08/19  07:00:00,197875005.6640045 ,197042794.4496292 ,195855239.16805786 ,198268118.3643541 ,197292303.817032 ,195898086.22436824 ,195306149.6261678 ,194191835.2298264 ,192605834.75326803 ,203579191.65599075 ,202405075.68151987 ,200727742.15216893 ,196511735.28956783 ,195393299.83700466 ,193795478.65299258 ,213840958.24779612 ,212728549.7876606 ,211137579.09292668 ,213895807.4134065 ,212755951.0613948 ,211130688.26801935 ,216062472.59465885 ,214881178.9485749 ,213192757.29428354 ,221068386.24545312 ,219847759.4081995 ,218103939.91676322 ,220718652.07326803 ,219514600.49866498 ,217794811.95254943 ,230553006.6518155 ,229305498.9648706 ,227521714.08348924 ,209471570.1698972 ,208326114.26504037 ,206689716.88237318 ,233209941.67316684 ,231916384.14797607 ,230074778.05928057 ,234101320.66978788 ,232692027.49010903 ,230683798.5512444 ,324236909.15997994 ,322653507.80302364 ,320390544.89499533 ,224410328.94790056 ,223066340.33739543 ,221146193.19791052 
 08/19  08:00:00,199417831.44369036 ,198592200.93905723 ,197412127.3289364 ,201273666.91810092 ,200179133.59634823 ,198648574.9125289 ,200222247.40551224 ,199113446.0012945 ,197529408.6632203 ,211337897.37871388 ,210173564.57278615 ,208510224.40846616 ,202693693.67618567 ,201579792.60058293 ,199988488.48286164 ,222629440.04522887 ,221482505.58184457 ,219843734.1405529 ,224426463.57309926 ,223171626.4284861 ,221379978.40451443 ,224821771.79786858 ,223615782.6173328 ,221896026.77607596 ,230313472.2716746 ,229073893.85775018 ,227303049.52470505 ,230275674.32428864 ,229043035.14384797 ,227279918.18247426 ,240340757.0953037 ,239015233.10666773 ,237123525.58842272 ,217512852.3391087 ,216370363.77258617 ,214738219.10820717 ,256788823.0373497 ,255291275.6828897 ,253151813.59817794 ,285245948.12729096 ,283669977.0156728 ,281418153.5960213 ,360282095.43975717 ,358689804.9123716 ,356414805.4519067 ,232628177.36098504 ,231259069.94889936 ,229304531.34268206 
 08/19  09:00:00,238758045.2923252 ,237924411.93534932 ,236734140.01296896 ,245129882.6648748 ,244008877.04147518 ,242407545.17989492 ,243187041.49760985 ,242078000.71926928 ,240493635.6475017 ,263286021.46794754 ,262121643.01241446 ,260458235.45382753 ,248076645.6786349 ,246960171.03419775 ,245365198.02104706 ,279716200.8277659 ,278391213.8812964 ,276514562.1717487 ,298112297.4135869 ,296751005.9922013 ,294805966.81678593 ,289908072.526084 ,288494582.9012086 ,286475201.2108507 ,292193874.4922292 ,290727045.3185916 ,288631321.29304487 ,301465352.79436487 ,299994262.5991193 ,297886833.3318709 ,319026409.72684926 ,317483638.2189774 ,315279142.36493754 ,266964201.64164418 ,265811776.1235938 ,264165425.6919011 ,344531479.71379155 ,343018255.8629563 ,340856408.6844991 ,363495838.22047096 ,361915075.9854438 ,359656497.8245701 ,442847446.1515237 ,441245574.83997196 ,438956878.8348475 ,287628031.25706536 ,286063217.2563665 ,283827268.5641797 
 08/19  10:00:00,216124074.09366664 ,215243478.16748774 ,214013790.7456038 ,225030291.1709811 ,223905556.74816564 ,222300752.38914752 ,222420590.50351354 ,221308937.66751486 ,219722061.9332432 ,258593173.65504956 ,257260501.85778582 ,255356382.04901478 ,231159558.39139366 ,230038400.81660938 ,228436753.72658533 ,271996654.80822736 ,270623430.0670938 ,268660330.6802374 ,300750729.092281 ,299368488.6530484 ,297397607.4311819 ,307342033.84385294 ,305889243.7265918 ,303813218.07150835 ,310837227.0293838 ,309329430.1353471 ,307175353.89140046 ,324339643.4423687 ,322850160.5003575 ,320715828.812792 ,344887979.235847 ,343345643.8664663 ,341141867.9909371 ,263306570.1450914 ,261950703.91615623 ,260013394.74357265 ,355147459.9407502 ,353634188.5147341 ,351472277.1983882 ,364924015.36150736 ,363336537.9542437 ,361068393.9011637 ,461716017.1413587 ,460102751.2423862 ,457797763.57451224 ,280072371.1821992 ,278415475.6032822 ,276048457.5193879 
 08/19  11:00:00,216656163.29673114 ,215657972.77192652 ,214231882.74804723 ,229850598.58959782 ,228721646.32930225 ,227108928.07526687 ,224317618.48577616 ,223200433.12586337 ,221604417.53386647 ,318563057.2996219 ,317097807.89063084 ,315004117.66807026 ,252572893.26374173 ,251248046.33595958 ,249355342.09450707 ,303725706.14283705 ,302308359.92248446 ,300280400.42753017 ,322178739.42138535 ,320777665.92032593 ,318772056.932789 ,342206959.0567941 ,340718398.0259462 ,338597445.94039273 ,347938765.43867713 ,346428342.0211865 ,344271219.58802915 ,361931203.4775916 ,360430562.2084648 ,358291198.5582995 ,386891586.7296275 ,385348739.9011092 ,383144307.4322717 ,310925714.8593222 ,309493137.1539654 ,307446053.5635596 ,392591114.61280394 ,391077245.46971166 ,388914481.77891654 ,402180021.6171928 ,400591239.20026064 ,398321242.44846636 ,518900445.1234661 ,517282231.6560459 ,514970172.2724649 ,308241027.72660726 ,306577920.29299146 ,304201012.6038277 
 08/19  12:00:00,218793441.4286234 ,217790352.0955398 ,216360071.7678254 ,238331040.43695456 ,237202189.64233541 ,235589619.69909704 ,228645081.32403415 ,227527071.7419678 ,225929846.0784927 ,354955159.28313947 ,353485923.58846384 ,351386640.4335211 ,279871021.56880754 ,278440709.39893776 ,276396967.49145865 ,325751667.1111338 ,324339936.79679006 ,322323178.1789708 ,329048327.5856657 ,327667704.5655767 ,325694472.9704964 ,360506790.6822524 ,358960375.6221488 ,356766738.2144565 ,359199865.07390624 ,357678612.77799857 ,355504544.5830595 ,383272299.8722093 ,381763202.9176997 ,379610417.1747503 ,407821780.6674433 ,406274275.4654463 ,404063149.7939117 ,345777656.88261974 ,344348229.2179884 ,342305717.18696445 ,413122227.30218613 ,411602348.4254793 ,409430992.0311504 ,423944786.47163856 ,422348536.9020092 ,420067869.538185 ,539244808.5662376 ,537622686.9966935 ,535305040.1916427 ,322503738.2230272 ,320843901.307862 ,318471687.57987666 
 08/19  13:00:00,220902579.0244078 ,219899809.57669577 ,218466933.58359507 ,249596855.16035974 ,248331398.25182107 ,246523969.6232552 ,233222618.5949464 ,232104950.52287725 ,230507981.39375502 ,377074560.07080597 ,375600008.6172077 ,373493152.6426484 ,287240036.4947988 ,285813882.55911416 ,283776100.2657147 ,333555022.40823156 ,332085182.88820714 ,330025507.9178549 ,333853947.4547459 ,332451593.2521 ,330451801.4931238 ,373215589.6741036 ,371642768.5910611 ,369401890.8398259 ,369818542.7249423 ,368303195.4840333 ,366138130.4478334 ,407567267.9257748 ,406041544.33339626 ,403855281.90632796 ,438633549.3448795 ,437076141.41356456 ,434850875.64412695 ,363832938.15352213 ,362388867.2922435 ,360328163.30585283 ,433471252.621413 ,431946223.7678814 ,429767503.4602205 ,442577177.7649022 ,440976630.37361145 ,438689822.28548133 ,555448310.2188138 ,553824005.1388551 ,551503234.0362959 ,333658511.5041925 ,331999826.1096108 ,329629281.32991874 
 08/19  14:00:00,223153503.8210395 ,222147618.28329843 ,220710468.42339668 ,270887889.0960599 ,269460004.52001095 ,267421881.14596844 ,241335142.97472012 ,240128658.66930306 ,238440410.88943148 ,385482056.93441963 ,384007091.4228184 ,381899651.8903383 ,289783421.077251 ,288358931.82722855 ,286323530.08406293 ,341951949.83190703 ,340418290.8260591 ,338212893.13273734 ,337738013.07460433 ,336207969.2287843 ,334064837.72972953 ,375744185.6167805 ,374245278.45009136 ,372103231.4179706 ,382221653.6816727 ,380700202.98526835 ,378531324.0401628 ,426718700.2574309 ,425173706.1248534 ,422973834.2899883 ,461796050.152721 ,460231518.45829916 ,457996079.0560765 ,374895552.7793608 ,373445229.27154464 ,371372087.81170595 ,453932490.2222825 ,452401754.2896976 ,450214873.7859881 ,455849081.6056454 ,454245553.8519097 ,451954485.821145 ,577254293.0009885 ,575625967.3517828 ,573299446.8494072 ,339092033.17762923 ,337434116.0810603 ,335064692.3234055 
 08/19  15:00:00,222891457.0435981 ,221887454.439407 ,220453005.76629913 ,281459508.63186353 ,280026860.25136524 ,277980528.5345969 ,246592930.95575273 ,245241857.12218368 ,243316238.190072 ,384721215.36979276 ,383249110.2767279 ,381145765.4924047 ,286918014.69905853 ,285493350.58836627 ,283457690.04919124 ,343146492.45615244 ,341615606.6181012 ,339425667.41866237 ,337463351.9573185 ,335973111.24097216 ,333897977.84934217 ,381713303.8815525 ,380206465.043575 ,378053039.5219513 ,388017401.0654586 ,386449461.7321616 ,384218365.0656465 ,428236014.0183045 ,426674597.73949164 ,424440763.1037842 ,465695117.1768166 ,464131550.8661504 ,461897501.28437454 ,380600092.40023524 ,379166484.66530544 ,377114968.62965786 ,460755788.31785536 ,459223417.58570653 ,457034193.8587115 ,455873104.2048244 ,454270711.489221 ,451981266.29510736 ,574103368.6556115 ,572476653.9973692 ,570152440.3234712 ,336745251.10936654 ,335087912.76128244 ,332719340.35113335 
 08/19  16:00:00,220178848.7735581 ,219177975.14765698 ,217746462.9800959 ,280689990.670129 ,279258448.48011357 ,277213684.6856583 ,243268356.39897758 ,242000126.68773195 ,240220853.03906733 ,375661221.5537236 ,374193380.5140252 ,372096136.74143296 ,278552056.31011546 ,277125486.07173306 ,275087101.5679253 ,334172279.80099994 ,332640354.4531961 ,330450507.37213385 ,329856289.1601326 ,328453366.86864567 ,326450797.4616446 ,378699084.1711377 ,377188806.6450808 ,375035389.2004466 ,384602100.4411539 ,383036002.4357406 ,380795797.4996933 ,423139446.47940445 ,421582909.47874606 ,419357782.1328622 ,461497040.58828694 ,459934265.9760207 ,457702030.397635 ,378937513.5478009 ,377501170.79106176 ,375448859.70804614 ,465903740.2141258 ,464369229.03665686 ,462176941.3551833 ,446846699.4739692 ,445247698.49770856 ,442963106.20855856 ,564651651.0961273 ,563028303.7802491 ,560708905.9115723 ,328024021.86358595 ,326366668.419416 ,323998099.3919877 
 08/19  17:00:00,213647174.20229107 ,212649107.4730527 ,211223276.8253799 ,267274680.7186715 ,265841349.47532073 ,263794007.4227682 ,233806435.2525433 ,232678804.8804986 ,231070533.81615487 ,351244021.8324306 ,349781000.63696223 ,347690650.5199319 ,254555966.22072244 ,253139964.2723567 ,251117650.20411912 ,300679757.4861512 ,299224423.43606323 ,297160796.3962915 ,315823323.02720004 ,314446448.62970203 ,312477110.80209243 ,365825130.4897686 ,364281193.34466904 ,362090016.03698295 ,367741398.16602534 ,366198936.8140816 ,363997663.05141187 ,395214798.995935 ,393686300.4097536 ,391494303.94173205 ,448112543.50997436 ,446549796.68151903 ,444317220.7715411 ,364563882.87237954 ,363127384.7157541 ,361074790.9890679 ,455232215.6355545 ,453696243.5881062 ,451501863.08237505 ,425554502.2420219 ,423959149.5976863 ,421679775.0116965 ,542440134.0313108 ,540821083.4211643 ,538507834.1434263 ,311732992.3168319 ,310072662.2923153 ,307699861.9314254 
 08/19  18:00:00,261977211.2731606 ,261019829.75845146 ,259668703.54406804 ,294536796.12476677 ,293281101.0166461 ,291489682.9600556 ,280837732.2717707 ,279720386.73105973 ,278124106.25466937 ,371796835.5618429 ,370334111.212024 ,368244183.82821167 ,289540998.0136927 ,288413677.8154927 ,286803497.54451567 ,326248026.798709 ,324831809.74029875 ,322809382.46327466 ,350106844.10239017 ,348750884.17006826 ,346813249.93227965 ,389661415.7104749 ,388189691.2232103 ,386090218.8448844 ,398977840.56768167 ,397465656.4933445 ,395307792.2114684 ,411424584.89295626 ,409923631.20342207 ,407777729.881027 ,476923486.44513255 ,475357231.62086654 ,473119287.92910534 ,390128115.10320324 ,388690798.74254096 ,386637024.0570562 ,477610757.3751457 ,476072809.2886801 ,473875593.35805005 ,444274239.07693344 ,442681047.43436587 ,440404763.2350435 ,553238635.3318833 ,551622158.3838632 ,549312590.5606871 ,338287642.031058 ,336618534.47877896 ,334233191.8609327 
 08/19  19:00:00,297544561.8993828 ,296701220.3689959 ,295497714.5140656 ,318657899.265093 ,317529420.7105706 ,315917375.12595004 ,311130147.4765564 ,310012992.4784359 ,308417242.58932066 ,366307512.48444045 ,364841075.9857854 ,362745831.77193844 ,318890773.8461157 ,317769808.7689478 ,316168387.3825219 ,341363225.72195524 ,340044948.93654656 ,338168345.8380666 ,358440303.49198437 ,357076932.2102101 ,355129077.87510127 ,390186842.98777485 ,388730810.8616201 ,386652829.10831475 ,411083900.86954135 ,409581847.42771244 ,407433303.250979 ,417938998.6511073 ,416445987.34625304 ,414312470.6456939 ,475579967.960701 ,474027816.20368505 ,471810064.0235678 ,399030818.57523686 ,397598230.9245036 ,395551225.19597334 ,484341531.1159715 ,482810347.80070746 ,480622790.4051472 ,453286179.2300491 ,451699908.80194396 ,449433517.2434584 ,560573172.265463 ,558960795.0405617 ,556657086.1921153 ,352343868.56648713 ,350803144.2283495 ,348626574.6205348 
 08/19  20:00:00,313127161.0718366 ,312296672.75809366 ,311108273.2492429 ,326537117.5245987 ,325408992.60954994 ,323797440.0768857 ,322003666.31364256 ,320886747.02889246 ,319291088.7467826 ,355654695.8703978 ,354233454.0490027 ,352219508.9515306 ,330333538.8371154 ,329212738.9294908 ,327611233.83173704 ,345028512.9821793 ,343812466.2040935 ,342077216.82400346 ,357372270.84156847 ,356006891.3188448 ,354061391.12871784 ,367483818.0993437 ,366068832.5457146 ,364047527.7464471 ,386943218.4898253 ,385431662.5938374 ,383272408.27804446 ,405163097.14341056 ,403671036.89030266 ,401537214.780781 ,454032809.2989528 ,452491363.7927332 ,450288934.9907288 ,376353053.67568797 ,374917026.11222285 ,372865106.14302146 ,480222122.73533237 ,478695282.2030871 ,476513926.5929744 ,441287858.9822272 ,439711128.7729677 ,437458373.8573399 ,558887649.6206094 ,557277878.7600074 ,554977894.4062468 ,356609753.20789605 ,355262946.98280287 ,353353882.36418754 
 08/19  21:00:00,296712004.3880843 ,295877791.8313284 ,294684305.7083599 ,307436612.74610555 ,306315205.96222323 ,304715153.6946667 ,303394531.0028282 ,302280519.94707704 ,300690080.12927425 ,330088413.1624648 ,328774005.04807484 ,326899493.51566345 ,312057307.49124384 ,310936498.7938041 ,309335437.6632993 ,324491245.2211723 ,323338133.10571027 ,321693396.80928034 ,337624903.7595543 ,336266033.09339255 ,334324982.9335603 ,337704605.3912728 ,336384216.92178166 ,334499320.0168246 ,355258947.0301255 ,353744407.8949907 ,351580520.4140102 ,370099210.9544671 ,368606608.6949725 ,366467068.30325574 ,419642454.89789104 ,418102544.91931134 ,415902316.87991625 ,332408703.0972195 ,331138235.7634936 ,329326873.4595817 ,449011710.0968784 ,447488907.2308775 ,445313318.00906616 ,397924033.45795095 ,396352009.80621356 ,394105980.9597127 ,521406457.5304345 ,519805077.5823486 ,517517092.84527195 ,336803851.5827324 ,335467532.46267045 ,333558484.86334634 
 08/19  22:00:00,202316731.49579507 ,201490530.27544093 ,200308699.07702687 ,206780897.24961725 ,205660318.00340647 ,204068084.40798077 ,202859191.08452672 ,201749460.61121553 ,200163994.8025225 ,222376508.98007995 ,221212353.66499162 ,219549267.69497648 ,211084479.8219752 ,209970163.16065833 ,208378718.88772783 ,221918090.52578595 ,220822981.9834332 ,219258414.86673403 ,227625717.7879702 ,226382372.03224808 ,224607578.73952326 ,231957734.98402637 ,230746215.3540952 ,229015340.1564323 ,238196598.21511486 ,236874193.03860682 ,234990188.6090486 ,240724242.9500047 ,239358670.70048654 ,237414237.92026812 ,291164063.49459565 ,289618831.2211668 ,287410974.6962932 ,224235490.6066506 ,223092937.75669837 ,221460698.37357095 ,322540937.227699 ,321018421.68676084 ,318843234.61640006 ,265127075.4497071 ,263548500.8045067 ,261293098.27952352 ,389389724.1537491 ,387790436.20590997 ,385505444.08344907 ,235339371.59264737 ,234003064.2568962 ,232094023.13455147 
 08/19  23:00:00,73111480.98369768 ,72953354.3660828 ,72726751.2197767 ,77585535.4154307 ,77411535.74290521 ,77162989.279499 ,75160598.78067525 ,74993925.78798467 ,74755810.20228031 ,89273752.26789822 ,89091967.94728369 ,88832269.66923451 ,80510875.7111108 ,80340778.07736422 ,80098087.76984078 ,92047685.62049323 ,91876454.787902 ,91631714.28708428 ,95533411.74867553 ,95317527.74863537 ,95009091.46835682 ,97313357.88963069 ,97127937.75758918 ,96865649.80154511 ,99629163.99637046 ,99422663.58241203 ,99130695.7626763 ,100545346.53465225 ,100321283.21227872 ,100008024.61387368 ,118928074.19339916 ,118692086.68588553 ,118354904.10548994 ,91598915.88365723 ,91423555.18816866 ,91173020.35404658 ,129388373.72453624 ,129149396.98120914 ,128807993.40616015 ,105994477.59526564 ,105748588.11179058 ,105397271.12691864 ,158644676.74901837 ,158389677.5080521 ,158025348.35153678 ,96695066.35330322 ,96475817.57608694 ,96162570.17743579 
 08/19  24:00:00,31947217.710020527 ,31946525.177502718 ,31945543.711968064 ,33710075.472348504 ,33709024.39445106 ,33707527.06559227 ,33129597.032662023 ,33128972.375220545 ,33128078.08780877 ,41562710.79094323 ,41561251.54907505 ,41559159.76695232 ,35086988.79630144 ,35084075.02967848 ,35080784.68282578 ,44851213.099918224 ,44850759.986630976 ,44849985.398683496 ,47559817.35122421 ,47559797.58821629 ,47559773.04712855 ,49613468.90093514 ,49613212.68038367 ,49612798.89013248 ,50730040.090577066 ,50729542.474310786 ,50728834.46225205 ,51440137.16208305 ,51439941.519178346 ,51439472.17749134 ,62291019.68326605 ,62290917.76240956 ,62290757.15697359 ,43862387.463102885 ,43861459.33600752 ,43860113.931254834 ,67393150.98682606 ,67393127.45332806 ,67393119.41936506 ,53791245.1522622 ,53791175.79343751 ,53791081.170057826 ,91057724.76219343 ,91057723.62353165 ,91057725.20514677 ,47880693.054306485 ,47880419.95116633 ,47879992.940974034 
 08/20  01:00:00,31801080.178866148 ,31800420.903160866 ,31799487.998503163 ,33505290.057698403 ,33504495.234186094 ,33503361.355806228 ,32945974.36910229 ,32945448.04352818 ,32944694.7655808 ,39890775.85300368 ,39889312.420861736 ,39887214.24790095 ,34410060.99939413 ,34407977.14780013 ,34404985.21641771 ,43417754.300562724 ,43417297.35876034 ,43416519.529048756 ,45934535.36128961 ,45934515.72138163 ,45934491.38513912 ,48381397.68445624 ,48381137.85797395 ,48380717.588073224 ,48982449.513984375 ,48981951.8153106 ,48981244.38686693 ,48887584.785991944 ,48887395.06544854 ,48886931.22858986 ,60052590.598386936 ,60052489.23193203 ,60052329.70092694 ,41350583.04419447 ,41349642.53443511 ,41348279.59221004 ,62697654.81995149 ,62697632.01284164 ,62697623.28726622 ,51102952.48961874 ,51102885.55451655 ,51102793.88432538 ,87486991.31740944 ,87486990.25633667 ,87486991.75138257 ,46338164.447003804 ,46337892.907071225 ,46337468.0924515 
 08/20  02:00:00,31598772.1437593 ,31598148.535743665 ,31597267.01738576 ,33279536.07206103 ,33278869.441893753 ,33277917.487393565 ,32801998.095329523 ,32801496.001767844 ,32800776.763317462 ,38202996.940508015 ,38201575.801543504 ,38199538.6173191 ,33656484.927668825 ,33655082.71357072 ,33653069.12383644 ,42149564.49453381 ,42149108.6988025 ,42148333.70674736 ,44720936.901511684 ,44720917.600164 ,44720893.73038938 ,47049972.50649292 ,47049713.77961518 ,47049294.42782185 ,47962953.652778625 ,47962459.11011129 ,47961756.5300396 ,46883815.60715817 ,46883631.09170717 ,46883176.071837805 ,57618575.68271307 ,57618476.23704273 ,57618319.65304677 ,40036445.79289458 ,40035491.70858481 ,40034109.4495255 ,59269788.290603265 ,59269766.27845274 ,59269756.98417965 ,48999299.97149752 ,48999233.92500731 ,48999143.391230375 ,83950468.3629817 ,83950467.33039835 ,83950468.71409403 ,45091310.15447556 ,45091042.911743894 ,45090624.42660201 
 08/20  03:00:00,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28209199.376746334 ,28209170.072154667 ,28209128.981576078 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,30866186.99310523 ,30864956.727368258 ,30863196.53201007 ,28258078.83541897 ,28257938.143563434 ,28257735.557860445 ,34721473.09425951 ,34721040.19020592 ,34720310.823502 ,37488417.30037359 ,37488399.733342424 ,37488377.59556362 ,38801937.332024366 ,38801692.16307217 ,38801295.93685316 ,39363299.78150981 ,39362827.350886814 ,39362154.32044966 ,38915762.65143356 ,38915595.57944356 ,38915163.36605652 ,46587913.82623987 ,46587822.08356943 ,46587677.966837324 ,32901575.129774585 ,32900710.576430187 ,32899457.17618745 ,49050157.48188244 ,49050135.52406672 ,49050125.359399356 ,39965714.582616106 ,39965652.91965499 ,39965569.72153785 ,72815192.53143567 ,72815191.52741463 ,72815192.85897054 ,36895865.91016428 ,36895608.915798776 ,36895209.03889818 
