Date/Time,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 02/15  17:00:00,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37115413.42171627,37115413.74979879,37115413.42300707,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37116168.160319924,37116168.1576293,37116172.662446946,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37117885.27377729,37117888.76926868,37117889.47431685
 02/15  18:00:00,18681159.104379777,18683617.233381443,18687132.007784244,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40864207.59346219,40864207.59414089,40864207.59629905,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40865169.13592804,40864385.97073266,40864404.595294885,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40864027.55404794,40863983.466564424,40865192.71897508,18256707.558267683,18256707.558267683,18256707.558267683,18317712.13274346,18318921.847393412,18320673.429483883
 02/15  19:00:00,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40866838.87695931,40866838.11474527,40866838.03050185,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683
 02/15  20:00:00,110965808.50011498,110965808.27440059,110965808.16693065,110822617.02867305,110822616.9016518,110822636.82354876,87437186.42780443,87437186.43076216,87437185.71776305,100422430.34580413,100469830.70917045,100260026.59428182,87578286.14386857,87578338.76381142,87578343.64370334,87315274.30693138,87315274.7268319,87315274.38925235,87372387.46009727,87372387.45915951,87372387.45910138,86963122.62372085,86963122.38321689,86963122.61132234,87240454.16397437,87240450.10277033,87240413.3806058,87249697.5777939,87249694.55350709,87249705.96642828,87534450.1655238,87532208.13352294,87532191.01509748,87559520.673546,87559520.6847989,87559531.80032235,87137943.75979465,87137936.87901205,87137933.99792808,87599587.06541489,87599588.50639988,87599574.88318774,87072463.85756484,87072463.82779717,87072474.09018195,87787647.12495576,87787655.82355687,87787657.95698136
 02/15  21:00:00,63124761.6620426,63124761.58811141,63124761.54905628,40021690.539932504,40021690.5192702,40021694.26660299,63068057.837421,63068057.84686509,63068057.38251744,50159654.65092717,50113271.989183605,50318581.91447607,40006112.643353894,40006111.97490822,40006111.895773605,39974298.81043278,39974299.01709415,39974298.82905212,39970129.45889573,39970129.45970324,39970129.46214928,62990705.093856916,62990705.083068594,62990705.16550778,62993126.3839318,62993126.49046503,62993129.764870934,62996376.026267916,62996376.31311108,62996375.37131299,63054890.71273431,63054904.71820813,63054904.726078495,63071986.097658366,63071986.09255892,63071994.32952629,63074600.4752166,63074596.85516699,63074595.277577266,63087398.81966425,63087399.87389027,63087389.279215276,39945432.35427873,39945432.34451161,39945435.24873021,63185948.0498521,63185954.18784556,63185955.79206437
 02/15  22:00:00,14183151.345894387,14183151.345894387,14183151.345894387,36854836.84538629,36854836.82564903,36854840.72616722,14183151.345894387,14183151.345894387,14183151.345894387,36842549.89446594,36842595.462414145,36842402.405578375,36851978.813113496,36851978.087262206,36851977.99220151,36842069.61213188,36842139.105992675,36842069.96564405,36830376.57441845,36830376.61480277,36830376.6125379,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,14183151.345894387,36846541.57689778,36846541.567229405,36846544.573340446,36848031.48847815,36848034.73399967,36848035.46067725
 02/15  23:00:00,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31867733.527883667,31867733.532866273,31867733.43207364,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31881331.49632301,31881329.632733718,31881328.88142973,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864
 02/15  24:00:00,31858481.498424936,31858481.474015415,31858481.451224584,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31856139.451950762,31856139.433154408,31856139.48827939,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31857237.70382414,31857237.701361928,31857241.99339973,9238429.67915864,9238429.67915864,9238429.67915864,31858522.35377675,31858523.039268527,31858517.594239444,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864
 02/16  01:00:00,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,31854222.1628076,31854222.427931007,31854224.017890632,31854326.40799053,31854326.41119666,31854326.012050606,31854166.775609322,31854175.191002,31854175.324654896,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864,9238429.67915864
 02/16  02:00:00,0.0,0.0,0.0,22614074.904075682,22614074.883250427,22614079.195213027,0.0,0.0,0.0,0.0,0.0,0.0,22613715.306845184,22613714.42972146,22613714.35882966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22613573.079115637,22613573.298840843,22613572.089808762,0.0,0.0,0.0,22612189.227959827,22612112.96561352,22612188.822900042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22612304.503650285,22612304.49427192,22612307.806199424,22613323.71679979,22613346.21931786,22613519.592757914
 02/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22610456.486627538,22610456.48521512,22610456.48340065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22610188.27496948,22610186.27504238,22610185.495267373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/16  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/16  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,22609435.724497255,22609435.722573455,22609435.482849486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 02/16  07:00:00,49170416.662347235,49199417.34082048,49240692.95717323,2094155.866907491,2110994.2521780957,2135218.8782401257,0.0,0.0,0.0,8494093.442836853,8523583.932051668,8566390.026504427,146000.2351538292,150037.91503721982,155846.01996400492,0.0,0.0,0.0,0.0,0.0,0.0,22609322.45441976,22609322.434200972,22609322.48673465,0.0,0.0,0.0,0.0,0.0,0.0,6520080.626711133,6551836.27505427,6596926.966077713,26274703.34394175,26306717.77740237,26352888.995815437,96512.26298486916,99771.45950358172,104418.03171519464,38929730.377451494,38963637.96639868,39012628.13555436,0.0,0.0,0.0,16244472.789517269,16273173.83112405,16314617.676666725
 02/16  08:00:00,22201877.301878776,22220257.118195504,22246374.528025266,3833753.66141598,3856327.965218516,3888802.6913795667,0.0,0.0,0.0,7550819.45564669,7575266.803262927,7610741.31693066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22609010.682134975,22609111.27267342,22609208.386554904,22609260.388598185,22609260.5633949,22609259.96773545,26490890.872198783,26513922.92853537,26546615.526633546,2449514.8836033014,2472186.995804,2504864.0704410314,0.0,0.0,0.0,10342529.967004878,10368317.320372194,10404428.675644103,0.0,0.0,0.0,12103074.164646631,12125249.332682788,12157280.258380933
 02/16  09:00:00,16337361.113210104,16351328.284835279,16371147.216156695,26080908.90124104,26100155.662796456,26144648.28956759,651013.6543128537,651013.6543128537,651013.6543128537,3118443.80184433,3135510.2144350647,3160289.4032300506,23258188.845842607,23258188.4310105,23258188.34231719,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,651013.6543128537,1371121.282239227,1383017.05056698,1402144.0295355443,820871.2999615029,827054.4561534377,835964.2163591525,651013.6543128537,651013.6543128537,651013.6543128537,3666230.513648042,3683706.6695561945,3708396.126829943,651013.6543128537,651013.6543128537,651013.6543128537,8641621.74847206,8659016.579600494,8684150.64471502
 02/16  10:00:00,21654851.101896122,21667152.963608086,21684609.43599523,10364438.310304571,10373116.734763028,10373644.236771837,9889443.333471492,9889443.333471492,9889443.333471492,32624770.289153345,32627516.067261197,32631500.310261466,9889443.333471492,9889443.333471492,9889443.333471492,32531318.3002908,32531318.660503928,32531318.293921582,32538718.034920752,32538718.036374215,32538718.040024277,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,9889443.333471492,32545225.79075501,32545223.740956284,32545222.951956347,10107697.906270154,10113643.808551654,10122030.076316638,32524013.507389024,32524013.4979203,32524016.785755146,37850251.0231862,37863758.05465186,37883243.202394485
 02/16  11:00:00,51369703.33662048,51380854.43615634,51396692.86699614,16954680.249641977,16954680.249641977,16954680.249641977,39627893.13086043,39627893.10594992,39627892.94533245,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,20255385.30067119,20253369.739079297,24456807.081095032,16954680.249641977,16954680.249641977,16954680.249641977,39633351.86396776,39633352.449924305,39633346.98234886,16954680.249641977,16954680.249641977,16954680.249641977,21933586.06500639,21946463.294923276,21965044.76704642
 02/16  12:00:00,26795057.64720514,26805831.59005417,26821117.25458527,39694654.67969294,39694654.657491,39694658.580809206,16954680.249641977,16954680.249641977,16954680.249641977,39697357.20163567,39697357.44566703,39697356.49186802,39691103.54127668,39691103.06924972,39691102.98649396,39685032.71480985,39685032.8286739,39685032.70740183,16954680.249641977,16954680.249641977,16954680.249641977,39662855.29962811,39662855.3276498,39662855.36788575,39671941.84850432,39671918.07342856,39671721.70994787,39673104.30028008,39673104.34546369,39673103.290639624,39683556.91881172,39682954.37626,39682954.469275326,36367308.54091348,36369328.22037919,32157491.44351833,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,16954680.249641977,39676132.35916264,39676132.35048893,39676135.4473982,43354743.31243731,43366642.321587756,43383807.23870412
 02/16  13:00:00,25766056.508099593,25776392.75723098,25791060.67543622,17605693.90395483,17605693.90395483,17605693.90395483,40237555.527653754,40237556.64682834,40237509.3903508,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,40252220.95896819,40252220.95975718,40252220.962116286,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,40256485.926419646,40256484.02062928,40256483.2094326,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,17605693.90395483,19117869.748503145,19128027.37887548,19142708.91534003
 02/16  14:00:00,48392976.349109314,48402604.83404585,48416270.70110634,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,19233228.039736968,41856235.95199278,41856235.94839146,41856241.88208012,19233228.039736968,19233228.039736968,19233228.039736968,41858521.01545829,41858521.71141857,41858516.075156905,19233228.039736968,19233228.039736968,19233228.039736968,19261634.241415616,19263532.766652912,19266268.56096745
 02/16  15:00:00,18783241.83694998,18791907.48730154,18804210.43582171,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37123054.56304011,37123054.553406596,37123054.598028734,37119710.95128899,37119711.18146503,37119712.83794225,37120457.89667322,37120458.064634115,37120457.14731246,37121697.06525418,37121704.884349376,37121704.94523746,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813
 02/16  16:00:00,16894362.361706313,16902469.716201812,16913985.556726106,37118876.21149114,37118876.28208418,37117915.45214498,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37117526.58096395,37117525.78909892,37117525.69304171,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37120492.33658594,37120495.8831851,37120496.53059308
 02/16  17:00:00,16166986.901522003,16175029.068854239,16186447.132230846,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,37116881.23709725,37116881.477595076,37116880.41669612,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813,14508658.173050813
 02/16  18:00:00,22331337.655607313,22339821.50199773,22351865.343554325,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40864040.648858845,40864040.741656244,40864040.64246795,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40865060.86163606,40865058.79381679,40865057.89611201,18256707.558267683,18256707.558267683,18256707.558267683,40863516.94369219,40863516.934483364,40863520.34302755,18256707.558267683,18256707.558267683,18256707.558267683
 02/16  19:00:00,19252544.624704994,19258868.153027996,19282508.50578182,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,40865215.79344072,40865215.79171952,40865215.78949473,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683,18256707.558267683
 02/16  20:00:00,110982690.73705474,110982690.66517952,110982690.55309214,87510837.24009036,87510837.09690188,87510849.23814228,110730417.34023792,110730417.34532766,110730416.53655311,87580147.02834226,87580147.28978944,87580144.84234098,87462819.3695211,87463166.44686773,87463198.19943827,87313659.9655873,87313660.53466983,87313659.94074604,87386650.59709524,87386650.59821244,87386650.60279486,87216363.67350358,87216364.021172,87216363.02996716,87244793.2954471,87244794.06407559,87244798.99535462,87254106.75623022,87254107.15519565,87254104.84629399,87436707.86093585,87436731.56472166,87436731.70371151,87181944.02792528,87181944.0140344,87181965.89181468,87566377.82003826,87567093.77748778,87567382.77332301,110661959.949022,110721880.45473304,110151905.78056806,63769033.502518326,63769033.486655846,63769039.090840176,87696943.40312028,87696255.30226994,87696102.6686428
 02/16  21:00:00,63123606.78432268,63123606.67953037,63123606.629236646,63100380.6523819,63100377.847525865,63100950.45101607,40004971.96271162,40004971.96752821,40004971.752210066,63083496.42953807,63083513.12815367,63083438.387459055,63056606.520114094,63056584.98299667,63056583.249724075,39970533.3186841,39970533.99666755,39970533.43290509,39969611.79073335,39969611.7894399,39969611.7878685,62984616.2342802,62984616.20296969,62984616.373015046,62992023.169581115,62992023.62502844,62992026.839331314,62995384.05918826,62995384.19610759,62995383.49283515,63078127.95835714,63078142.50646867,63078142.63468121,63093112.9027067,63093112.89576773,63093124.37648706,63046435.35871163,63046431.63599705,63046430.05234156,40164154.20384641,40105543.322227195,40663064.306590304,62947222.14255643,62947222.122752294,62947228.10298109,63187079.29759736,63187085.916780144,63187087.63619384
